date,segment,user_uid,Body Map Soreness,Body Map Pain,Sleep_Duration_h,Meals,Snacks,Drinks,Fatigue,RPE_Physical,RPE_Mental,Good_stress,Bad_stress
9/10/22,,9uv4ji1ut2tiisd0,NA,NA,10,4,4,6,5,7,5,0,0
9/10/22,Back Foot / Ankle (Left),9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/10/22,Back Lower Back,9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/10/22,Back Posterior Hip (Left),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/10/22,Back Posterior Hip (Right),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/10/22,Front Anterior Shoulder (Left),9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/10/22,Back body_map_foot_ankle_left,9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/10/22,Back body_map_lower_back,9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/10/22,Back body_map_posterior_hip_left,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/10/22,Back body_map_posterior_hip_right,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/10/22,Front body_map_anterior_shoulder_left,9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/11/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,2,4,5,0,0,0,0
9/11/22,Back Foot / Ankle (Left),9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/11/22,Back Lower Back,9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/11/22,Front Anterior Shoulder (Left),9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/11/22,Back body_map_foot_ankle_left,9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/11/22,Back body_map_lower_back,9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/11/22,Front body_map_anterior_shoulder_left,9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/12/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,4,4,3,0,0,0,0
9/12/22,Back Foot / Ankle (Left),9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/12/22,Back Lower Back,9uv4ji1ut2tiisd0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/12/22,Front Anterior Shoulder (Left),9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/12/22,Back body_map_foot_ankle_left,9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/12/22,Back body_map_lower_back,9uv4ji1ut2tiisd0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/12/22,Front body_map_anterior_shoulder_left,9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/13/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,4,3,6,0,0,0
9/13/22,Back Foot / Ankle (Left),9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/13/22,Back Lower Back,9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/13/22,Front Anterior Shoulder (Left),9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/13/22,Back body_map_foot_ankle_left,9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/13/22,Back body_map_lower_back,9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/13/22,Front body_map_anterior_shoulder_left,9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/14/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,4,4,4,3,0,0
9/14/22,Back Lower Back,9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/14/22,Front Anterior Shoulder (Left),9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/14/22,Front Foot / Ankle (Left),9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/14/22,Back body_map_lower_back,9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/14/22,Front body_map_anterior_shoulder_left,9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/14/22,Front body_map_foot_ankle_left,9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,4,4,4,0,3,1
9/15/22,Back Lower Back,9uv4ji1ut2tiisd0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Front Anterior Shoulder (Left),9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Front Foot / Ankle (Left),9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Back body_map_lower_back,9uv4ji1ut2tiisd0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Front body_map_anterior_shoulder_left,9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/22,Front body_map_foot_ankle_left,9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/18/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,5,5,0,0,0,0
9/18/22,Back Posterior Hip (Left),9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/18/22,Back body_map_posterior_hip_left,9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/19/22,,9uv4ji1ut2tiisd0,NA,NA,9,3,3,6,1,8,6,0,0
9/19/22,Front Anterior Shoulder (Left),9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/19/22,Front body_map_anterior_shoulder_left,9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/22,,9uv4ji1ut2tiisd0,NA,NA,9,4,4,7,6,8,7,0,0
9/21/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,4,6,0,0,0,0
9/21/22,Back Posterior Hip (Left),9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/22,Back Posterior Hip (Right),9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/22,Front Quad (Left),9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/22,Front Quad (Right),9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/22,Back body_map_posterior_hip_left,9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/22,Back body_map_posterior_hip_right,9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/22,Front body_map_quad_left,9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/22,Front body_map_quad_right,9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/22/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,5,4,5,3,0,0
9/22/22,Back Foot / Ankle (Left),9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/22/22,Front Foot / Ankle (Left),9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/22/22,Back body_map_foot_ankle_left,9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/22/22,Front body_map_foot_ankle_left,9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/24/22,,9uv4ji1ut2tiisd0,NA,NA,8,4,5,6,8,8,8,4,3
9/24/22,Back Posterior Hip (Left),9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/24/22,Back Posterior Hip (Right),9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/24/22,Front Anterior Shoulder (Right),9uv4ji1ut2tiisd0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/24/22,Front Quad (Left),9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/24/22,Front Quad (Right),9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/24/22,Back body_map_posterior_hip_left,9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/24/22,Back body_map_posterior_hip_right,9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/24/22,Front body_map_anterior_shoulder_right,9uv4ji1ut2tiisd0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/24/22,Front body_map_quad_left,9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/24/22,Front body_map_quad_right,9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/25/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,5,6,0,0,3,0
9/25/22,Front Anterior Shoulder (Right),9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/25/22,Front body_map_anterior_shoulder_right,9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/22,,9uv4ji1ut2tiisd0,NA,NA,7,3,3,5,3,0,0,4,3
9/26/22,Front Anterior Shoulder (Right),9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/22,Front body_map_anterior_shoulder_right,9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/27/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,4,3,3,0,4,2
9/27/22,Front Anterior Shoulder (Right),9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/27/22,Front body_map_anterior_shoulder_right,9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/22,,9uv4ji1ut2tiisd0,NA,NA,7,3,3,4,4,4,3,5,3
9/28/22,Front Anterior Shoulder (Right),9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/22,Front Quad (Right),9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/22,Front body_map_anterior_shoulder_right,9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/22,Front body_map_quad_right,9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/22,,9uv4ji1ut2tiisd0,NA,NA,7,3,4,4,4,6,5,5,3
9/29/22,Front Anterior Shoulder (Right),9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/22,Front Quad (Right),9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/22,Front body_map_anterior_shoulder_right,9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/22,Front body_map_quad_right,9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/22,,9uv4ji1ut2tiisd0,NA,NA,9,3,4,6,2,5,2,4,0
9/30/22,Front Anterior Shoulder (Right),9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/22,Front body_map_anterior_shoulder_right,9uv4ji1ut2tiisd0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,7,0,0,0,5,0
10/1/22,Back Hamstring (Left),9uv4ji1ut2tiisd0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/22,Back body_map_hamstring_left,9uv4ji1ut2tiisd0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,,9uv4ji1ut2tiisd0,NA,NA,9,3,3,4,0,0,0,6,0
10/2/22,Back Hamstring (Left),9uv4ji1ut2tiisd0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/22,Back body_map_hamstring_left,9uv4ji1ut2tiisd0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/22,,9uv4ji1ut2tiisd0,NA,NA,7,3,3,4,3,0,0,7,0
10/3/22,Back Hamstring (Left),9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/22,Back body_map_hamstring_left,9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,,9uv4ji1ut2tiisd0,NA,NA,7,3,3,4,3,0,0,6,0
10/4/22,Back Hamstring (Left),9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/22,Back body_map_hamstring_left,9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,,9uv4ji1ut2tiisd0,NA,NA,7,3,3,5,5,0,0,2,0
10/5/22,Back Hamstring (Left),9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/22,Back body_map_hamstring_left,9uv4ji1ut2tiisd0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/22,,9uv4ji1ut2tiisd0,NA,NA,7,3,3,5,3,0,0,3,0
10/6/22,Back Hamstring (Left),9uv4ji1ut2tiisd0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/22,Back body_map_hamstring_left,9uv4ji1ut2tiisd0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,,9uv4ji1ut2tiisd0,NA,NA,9,3,3,5,0,0,0,0,0
10/7/22,Back Hamstring (Left),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/22,Back body_map_hamstring_left,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/8/22,,9uv4ji1ut2tiisd0,NA,NA,9,3,4,5,0,0,0,0,0
10/8/22,Back Hamstring (Left),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/8/22,Back body_map_hamstring_left,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,5,0,0,0,0,0
10/9/22,Back Hamstring (Left),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back Hamstring (Right),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back body_map_hamstring_left,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/22,Back body_map_hamstring_right,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,,9uv4ji1ut2tiisd0,NA,NA,9,3,3,5,2,0,0,0,0
10/10/22,Back Hamstring (Left),9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back Hamstring (Right),9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back body_map_hamstring_left,9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/22,Back body_map_hamstring_right,9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,,9uv4ji1ut2tiisd0,NA,NA,9,3,3,5,4,0,0,0,0
10/11/22,Back Hamstring (Left),9uv4ji1ut2tiisd0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back Hamstring (Right),9uv4ji1ut2tiisd0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back body_map_hamstring_left,9uv4ji1ut2tiisd0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/22,Back body_map_hamstring_right,9uv4ji1ut2tiisd0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,5,4,0,0,0,0
10/12/22,Back Hamstring (Left),9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back Hamstring (Right),9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back Posterior Hip (Left),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back Posterior Hip (Right),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back body_map_hamstring_left,9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back body_map_hamstring_right,9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back body_map_posterior_hip_left,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/22,Back body_map_posterior_hip_right,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,6,2,0,0,0,0
10/13/22,Back Calf (Left),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back Calf (Right),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back Hamstring (Left),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back Hamstring (Right),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back Posterior Hip (Left),9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back Posterior Hip (Right),9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back body_map_calf_left,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back body_map_calf_right,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back body_map_hamstring_left,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back body_map_hamstring_right,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back body_map_posterior_hip_left,9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/22,Back body_map_posterior_hip_right,9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,5,0,0,0,0,0
10/15/22,Back Calf (Left),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back Calf (Right),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back Hamstring (Left),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back Hamstring (Right),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back Posterior Hip (Left),9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back Posterior Hip (Right),9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back body_map_calf_left,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back body_map_calf_right,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back body_map_hamstring_left,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back body_map_hamstring_right,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back body_map_posterior_hip_left,9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/22,Back body_map_posterior_hip_right,9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,4,5,4,0,0,0,0
10/16/22,Back Calf (Left),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Back Calf (Right),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Back Lateral Hip (Left),9uv4ji1ut2tiisd0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Back Posterior Hip (Left),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Back Posterior Hip (Right),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Back body_map_calf_left,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Back body_map_calf_right,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Back body_map_lateral_hip_left,9uv4ji1ut2tiisd0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Back body_map_posterior_hip_left,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/22,Back body_map_posterior_hip_right,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/17/22,,9uv4ji1ut2tiisd0,NA,NA,9,3,3,5,0,0,0,0,0
10/19/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,5,2,0,0,0,0
10/23/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,5,3,0,0,0,0
10/24/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,5,0,0,0,0,0
10/25/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,5,0,3,0,0,0
10/26/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,5,3,0,0,0,0
10/26/22,Back Hamstring (Left),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/22,Back Hamstring (Right),9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/22,Back Posterior Hip (Left),9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/22,Back Posterior Hip (Right),9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/22,Front Quad (Left),9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/22,Front Quad (Right),9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/22,Back body_map_hamstring_left,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/22,Back body_map_hamstring_right,9uv4ji1ut2tiisd0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/22,Back body_map_posterior_hip_left,9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/22,Back body_map_posterior_hip_right,9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/22,Front body_map_quad_left,9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/22,Front body_map_quad_right,9uv4ji1ut2tiisd0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,5,3,0,0,0,0
10/27/22,Back Hamstring (Left),9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/22,Back Hamstring (Right),9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/22,Back Posterior Hip (Left),9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/22,Back Posterior Hip (Right),9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/22,Front Quad (Left),9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/22,Front Quad (Right),9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/22,Back body_map_hamstring_left,9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/22,Back body_map_hamstring_right,9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/22,Back body_map_posterior_hip_left,9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/22,Back body_map_posterior_hip_right,9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/22,Front body_map_quad_left,9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/22,Front body_map_quad_right,9uv4ji1ut2tiisd0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/30/22,,9uv4ji1ut2tiisd0,NA,NA,9,3,3,5,0,0,0,0,0
10/31/22,,9uv4ji1ut2tiisd0,NA,NA,8,3,3,6,3,4,3,0,0
8/2/22,,u2n72x2asw7zxgzh,NA,NA,8,3,2,4,0,0,0,0,0
8/3/22,,u2n72x2asw7zxgzh,NA,NA,7,4,1,4,0,0,0,0,0
8/4/22,Back Lower Back,u2n72x2asw7zxgzh,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/4/22,,u2n72x2asw7zxgzh,NA,NA,8,3,1,4,1,6,0,0,0
8/4/22,Back body_map_lower_back,u2n72x2asw7zxgzh,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/5/22,,u2n72x2asw7zxgzh,NA,NA,8,3,1,4,0,2,0,0,0
8/6/22,,u2n72x2asw7zxgzh,NA,NA,9,3,2,5,1,5,0,0,0
